,userid,name,editcount,registration,gender,editor,checkuser,ipblock-exempt,autoconfirmed,oversight,user,interface-admin,bureaucrat,noratelimit,import,autoreview,sysop
287,40182,Bubo bubo,47948,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
288,35953,Bigbug21,49025,,male,True,False,False,True,False,True,False,False,False,False,True,False
289,33388,SteveK,64543,,male,True,False,False,True,False,True,False,False,False,False,True,False
290,278315,Koenraad,67922,2006-09-16T18:49:13Z,male,True,False,False,True,False,True,False,False,False,False,False,False
291,460546,Turpit,32046,2007-10-06T14:59:30Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
292,32945,Florian Blaschke,11584,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
293,1122608,CherryX,42210,2010-12-06T20:44:12Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
294,560031,Komischn,36474,2008-05-20T13:31:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
295,429338,Emdee,12903,2007-07-20T20:31:02Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
296,34628,AN,56273,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
297,271697,Nolispanmo,90920,2006-08-31T11:31:56Z,unknown,True,False,False,True,True,True,True,False,False,True,True,True
298,512953,Grey Geezer,97268,2008-02-05T12:33:49Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
299,11498,Zinnmann,58306,,male,True,False,False,True,False,True,False,False,False,False,True,True
300,143352,Holder,11121,,male,True,False,True,True,False,True,False,False,False,False,True,False
301,24241,Eike sauer,42337,,male,True,False,False,True,False,True,False,False,False,False,True,False
302,840,Fantasy,5379,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
303,815279,Antonsusi,94542,2009-08-24T09:30:44Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
304,177226,Emkaer,14524,2006-01-22T14:32:44Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
305,287832,Xqt,44582,2006-10-11T15:39:46Z,unknown,True,False,False,True,False,True,True,True,False,False,True,True
306,14045,Jan eissfeldt,14344,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
307,86208,Gamba,17578,,male,True,False,False,True,False,True,False,False,False,False,True,False
308,36927,Mps,165994,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
309,116177,StefanInaktiv,7422,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
310,126296,Martin Kraft,20328,,male,True,False,False,True,False,True,False,False,False,False,True,False
311,713236,Elisabeth59,11286,2009-02-28T18:35:25Z,female,True,False,False,True,False,True,False,False,False,False,True,False
312,75157,JuTa,117829,,male,True,False,False,True,False,True,False,False,False,False,True,True
313,53620,Markscheider,48065,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
314,108558,Xocolatl,100817,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
315,245268,Hybscher,14172,2006-07-02T15:30:46Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
316,283913,Hozro,40668,2006-09-30T23:11:27Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
317,1776249,Winternacht,18827,2013-12-01T21:28:38Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
318,292615,Axpde,36735,2006-10-22T15:19:19Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
319,31492,JD,69234,,unknown,True,False,True,True,False,True,False,False,False,False,True,True
320,103726,Gardini,22804,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
321,9815,MichaelDiederich,21165,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
322,103925,Hans Koberger,55805,,male,True,False,False,True,False,True,False,False,False,False,True,False
323,578683,Wikinger08,115564,2008-06-30T18:52:14Z,male,True,False,False,True,False,True,False,False,False,False,True,False
324,126650,Barnos,15776,,unknown,True,False,False,True,False,True,False,False,True,False,True,False
325,850,Fritz,2596,,male,True,False,False,True,False,True,False,False,False,False,True,False
326,157526,Thogo,29750,,male,True,False,False,True,False,True,False,False,False,False,True,False
327,512619,NordNordWest,107861,2008-02-04T18:38:07Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
328,42689,Rosenzweig,69853,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
329,31015,Uwe Gille,190394,,male,True,False,False,True,False,True,False,False,False,False,True,True
330,196683,Vanellus,103046,2006-03-10T21:04:48Z,unknown,True,False,True,True,False,True,False,False,False,False,True,False
331,1510159,Göte,31552,2012-09-28T18:40:38Z,male,True,False,False,True,False,True,False,False,False,False,True,False
332,146045,32X,57235,,unknown,True,False,True,True,False,True,False,False,False,False,True,False
333,254387,YourEyesOnly,66611,2006-07-24T15:30:15Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
334,448576,Christian1985,36437,2007-09-07T15:51:53Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
335,67553,Wahrerwattwurm,141303,,male,True,False,False,True,False,True,False,False,False,False,True,True
336,474920,Ambross07,62969,2007-11-11T10:36:29Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
337,296942,Zollernalb,262658,2006-10-31T23:10:29Z,male,True,False,True,True,False,True,False,False,False,False,True,True
338,2829670,Habitator terrae,13889,2018-01-12T16:50:28Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
339,284660,Kuebi,155874,2006-10-03T06:43:04Z,male,True,False,False,True,False,True,False,False,False,False,True,True
340,93464,Ra'ike,56266,,female,True,False,False,True,True,True,True,False,False,True,True,True
341,38024,Jesusfreund,118698,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
342,280587,Amberg,27503,2006-09-22T02:22:51Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
343,265865,SonniWP,21210,2006-08-17T16:57:56Z,male,True,False,False,True,False,True,False,False,False,False,True,False
344,156550,Tobias Nüssel,17202,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
345,227718,YMS,32338,2006-05-23T10:43:34Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
346,1899074,Schnabeltassentier,264474,2014-07-11T15:30:45Z,unknown,True,False,True,True,False,True,False,False,False,False,True,False
347,17008,Brummfuss,27891,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
348,871,Smurf,903,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
349,102255,Mef.ellingen,146508,,unknown,True,False,True,True,False,True,False,False,False,False,True,False
350,113857,Wutzofant,4359,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
351,163840,ThePeter,11485,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
352,893311,Ianusius,14113,2009-12-19T13:06:04Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
353,332582,Cactus26,42087,2007-01-08T06:48:42Z,unknown,True,False,False,True,False,True,False,False,False,False,True,True
354,365403,Chiananda,53162,2007-03-05T19:13:19Z,male,True,False,False,True,False,True,False,False,False,False,True,False
355,1216306,Frze,30684,2011-04-27T10:37:11Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
356,497320,Vanished user ijenqwkjnvi3ij4htnasjh239j092nf,7873,2008-01-04T17:24:21Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
357,203888,SibFreak,29245,2006-03-27T19:22:03Z,male,True,False,False,True,False,True,False,False,False,False,False,False
358,74183,FritzG,45602,,male,True,False,False,True,False,True,False,False,False,False,False,False
359,668530,Wnme,45221,2008-12-19T15:01:51Z,male,True,False,False,True,False,True,False,False,False,True,True,True
360,451773,Hungchaka,30219,2007-09-15T13:18:19Z,male,True,False,False,True,False,True,False,False,False,False,True,False
361,2953,Elya,37729,,female,True,False,False,True,False,True,False,False,False,False,True,True
362,65264,Scooter,116003,,male,True,False,False,True,False,True,False,False,False,False,True,False
363,5212,Schusch,11342,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
364,506512,Trofobi,2990,2008-01-22T23:00:04Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
365,795950,Troubled asset,10232,2009-07-21T17:54:41Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
366,878287,R*elation,11570,2009-11-25T18:28:37Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
367,1347043,Wheeke,275716,2011-12-24T10:23:17Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
368,6086,Rita2008,72949,,female,True,False,False,True,False,True,False,False,False,False,True,False
369,1575924,Lektor w,103625,2013-01-05T19:55:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
370,813752,Baird's Tapir,9747,2009-08-21T18:11:18Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
371,49056,Emes,57538,,male,True,False,True,True,False,True,False,False,False,True,False,True
372,282467,Trac3R,5800,2006-09-26T19:59:58Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
373,33644,Adrian Suter,4675,,male,True,False,False,True,False,True,False,False,False,False,True,False
374,159132,Queryzo,75443,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
375,364553,Mai-Sachme,80650,2007-03-04T10:48:08Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
376,14695,Sinn,60920,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
377,10934,Benowar,72656,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
378,373462,Label5,49669,2007-03-21T11:03:42Z,male,True,False,False,True,False,True,False,False,False,False,True,False
379,518814,Toter Alter Mann,40042,2008-02-17T18:53:44Z,male,True,False,False,True,False,True,False,False,False,False,True,False
380,1197832,Forscher56,1176,2011-03-26T07:18:29Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
381,390684,Blunt.,32555,2007-04-29T08:38:52Z,male,True,False,False,True,False,True,False,False,False,False,False,False
382,458142,Se4598,30606,2007-09-30T17:53:41Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
383,187607,Túrelio,14841,2006-02-16T16:59:08Z,male,True,False,False,True,False,True,False,False,False,False,True,False
384,174542,Leit,163072,2006-01-16T17:13:28Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
385,207245,Mathetes,3367,2006-04-04T13:30:23Z,unknown,False,False,False,True,False,True,False,False,False,False,False,False
386,10662,Superbass,31168,,unknown,True,False,False,True,False,True,False,False,False,False,False,True
387,30431,Mogelzahn,82643,,male,True,False,False,True,False,True,False,False,False,False,True,False
388,31602,Frank Schulenburg,28021,,male,True,False,False,True,False,True,False,False,False,False,True,True
389,2682,Sansculotte,10911,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
390,73999,Fingalo,31324,,male,True,False,False,True,False,True,False,False,False,False,True,False
391,317952,Gräfin Typo,764,2006-12-09T16:15:35Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
392,35519,Suricata,13917,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
393,54181,NeoUrfahraner,9999,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
394,686504,0g1o2i3k4e5n6,10288,2009-01-19T16:59:49Z,unknown,True,False,False,True,False,True,False,False,False,False,False,False
395,34805,Joni2,5187,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
396,6212,Anathema,33804,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
397,130049,EvaK,54933,,unknown,True,False,False,True,False,True,False,False,False,False,False,False
398,420855,Niabot,25723,2007-07-02T10:19:07Z,male,True,False,False,True,False,True,False,False,False,False,True,False
399,6,Wst,58259,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
400,27408,TRXX-TRXX,67307,,unknown,True,False,False,True,False,True,False,False,False,False,True,False
401,48009,Saperaud,15544,,unknown,False,False,False,True,False,True,False,False,False,False,False,False
402,28720,NiTenIchiRyu,85887,,male,True,False,False,True,False,True,False,False,False,False,True,True
403,232810,Emeritus,49596,2006-06-02T14:59:55Z,male,True,False,False,True,False,True,False,False,False,False,True,False
404,159012,Cú Faoil,34344,,unknown,True,False,False,True,False,True,False,False,False,False,True,True
405,699568,XanonymusX,43020,2009-02-08T10:20:56Z,male,True,False,True,True,False,True,False,False,False,False,True,False
406,494953,Silvicola,85892,2007-12-29T18:52:25Z,unknown,True,False,False,True,False,True,False,False,False,False,True,False
407,433626,Christian Stroppel,3972,2007-07-31T19:12:11Z,male,True,False,False,True,False,True,False,False,False,False,True,False
